address,lat,lng,price,bed,bath,sqft,lotSize,property_type,property_style,year_built
"Lot 7 Maple Ridge Drive White Point, NS B0T 1K0",0.0,0.0,22900.0,,,0,34077.0,Land,,
"Lot 12 Maple Ridge Drive White Point, NS B0T 1K0",0.0,0.0,22900.0,,,0,35358.0,Land,,
"343 Main St LIVERPOOL, NS B0T 1K0",44.037394,-64.717532,399000.0,,,0,7000.0,Other,,
"1285 Shore Rd Shelburne, NS B0T 1W0",43.691898,-65.343819,499000.0,3.0,3.0,0,91476.0,Single Family,,1860.0
"17 Mcnutts Island Rd Mcnutts Island, NS B0T 1W0",43.644913,-65.301926,39000.0,,,0,2178000.0,Land,,
"14 Mcnutts Island Rd Mcnutts Island, NS B0T 1W0",0.0,0.0,58000.0,,,0,2178000.0,Land,,
"Beaver Dam Crsover Labelle, NS B0T 1E0",44.330967,-64.830078,16999.0,,,0,33402.0,Land,,
"23 Lewis Rd #1 Lockeport, NS B0T 1L0",43.71698,-65.114647,79900.0,,,0,53679.0,Land,,
"Lot 15 Mcleans Island Road Jordan Bay, NS B0T 1W0",0.0,0.0,59000.0,,,0,253084.0,Land,,
"Lot 203 Highway SOUTH OHIO, NS B0T 1W0",0.0,0.0,60000.0,,,0,,Land,,
"C4 & C5 Everetts Way Hunts Point, NS B0T 1G0",43.953842,-64.760529,59900.0,,,0,,Land,,
"Lot 56 Ponhook View Drive Labelle, NS B0T 1E0",0.0,0.0,19900.0,,,0,,Land,,
"Lot 15 Old Port Mouton Road White Point, NS B0T 1K0",0.0,0.0,22000.0,,,0,,Land,,
"4965 Highway 210 Greenfield, NS B0T 1K0",44.015224,-64.728714,394900.0,3.0,2.0,0,,Single Family,Bungalow,1981.0
"13 Highway 203 SOUTH OHIO, NS B0T 1W0",0.0,0.0,17000.0,,,0,,Land,,
"Lot East Green Harbour Road East Green Harbour, NS B0T 1L0",0.0,0.0,39000.0,,,0,,Land,,
"5 River Rd Port L'hebert, NS B0T 1V0",43.881939,-65.039047,349000.0,3.0,1.0,0,,Single Family,Bungalow,1991.0
"Lot Shore Road North East Harbour, NS B0T 1R0",0.0,0.0,32500.0,,,0,,Land,,
"Lot 203 Highway SOUTH OHIO, NS B0T 1W0",0.0,0.0,50000.0,,,0,0.0,Land,,
"Wilsons Road Ingomar, NS B0T 1H0",0.0,0.0,43900.0,,,0,0.0,Land,,
"Lot 1 Shore Road|pid APT 70043286 Moose Harbour, NS B0T 1K0",0.0,0.0,210000.0,,,0,0.0,Land,,
"210 Lighthouse Rd Digby, NS B0V 1A0",44.639992,-65.768211,365000.0,3.0,2.0,0,19088.0,Single Family,,
"1407 Lighthouse Rd Digby, NS B0V 1A0",44.690147,-65.784782,509000.0,3.0,2.0,0,90605.0,Single Family,,1964.0
"80 Third Ave Digby, NS B0V 1A0",44.617989,-65.759468,229000.0,2.0,2.0,0,11069.0,Single Family,Bungalow,1956.0
"139 First Ave Digby, NS B0V 1A0",44.623524,-65.757217,385000.0,2.0,2.0,0,9901.0,Single Family,,1946.0
"320 Trout Cove Rd Digby, NS B0V 1A0",44.550121,-66.029823,199900.0,3.0,1.0,0,44161.0,Single Family,,1973.0
"157 Queen St Digby, NS B0V 1A0",44.62458,-65.758743,698000.0,5.0,2.0,0,10141.0,Single Family,,1896.0
"38 I Hilllcrest Dr Digby, NS B0V 1A0",44.610954,-65.765884,25800.0,,,0,8281.0,Land,,
"9 Water St Digby, NS B0V 1A0",44.622421,-65.756187,248888.0,,,0,7749.0,Other,,
"1371 Lighthouse Rd Digby, NS B0V 1A0",44.688972,-65.783493,523000.0,1.0,2.0,0,108029.0,Single Family,2 Level,2023.0
"26 Hillcrest Dr Digby, NS B0V 1A0",44.610794,-65.765739,279000.0,3.0,1.0,0,10711.0,Single Family,Bungalow,2006.0
"158 King St Digby, NS B0V 1A0",44.624508,-65.760277,249000.0,4.0,1.0,0,9596.0,Single Family,,1961.0
"10451 Highway 217 Digby, NS B0V 1A0",44.395828,-66.214111,149900.0,3.0,1.0,0,109336.0,Single Family,Bungalow,
"88 Lighthouse Rd Digby, NS B0V 1A0",44.634281,-65.767944,359000.0,4.0,3.0,0,26911.0,Single Family,,1905.0
"76 Montague Row Digby, NS B0V 1A0",44.619122,-65.753777,1195000.0,8.0,10.0,0,44078.0,Single Family,3 Level,1904.0
"Ridge Road Digby, NS B0V 1A0",44.523689,-65.806412,58000.0,,,0,656014.0,Land,,
"5 S Old Post Rd Digby, NS B0V 1A0",44.584351,-65.752838,89000.0,,,0,331056.0,Land,,
"403 Shore Rd Digby, NS B0V 1A0",44.644604,-65.757309,299000.0,3.0,2.0,0,74052.0,Single Family,Bungalow,1953.0
"8835 Highway 217 Waterford, NS B0V 1A0",44.395828,-66.214111,469900.0,4.0,2.0,0,133294.0,Single Family,,
"323 Overcove Rd Freeport, NS B0V 1B0",44.263271,-66.32756,249900.0,1.0,1.0,0,435600.0,Single Family,,
"8 Plunkett St Freeport, NS B0V 1B0",44.274971,-66.326752,139000.0,2.0,2.0,0,20238.0,Single Family,2 Level,
"156 Lighthouse Rd Digby, NS B0V 1A0",44.637394,-65.768242,329000.0,3.0,3.0,0,122839.0,Single Family,,1953.0
"3201 Highway 217 Tiverton, NS B0V 1G0",44.39595,-66.214241,99000.0,1.0,1.0,0,16683.0,Single Family,,
"59 First Ave Digby, NS B0V 1A0",44.616943,-65.75515,525000.0,,,0,9901.0,Multifamily,,1988.0
"3248 Highway 217 Tiverton, NS B0V 1G0",0.0,0.0,141000.0,3.0,1.0,0,21780.0,Single Family,,1894.0
"86 Meagher Rd North Range, NS B0V 1A0",44.494724,-65.844971,169000.0,3.0,1.0,0,287313.0,Single Family,,
"10059 Highway 217 Digby, NS B0V 1A0",44.395828,-66.214111,285000.0,3.0,2.0,0,176518.0,Single Family,,
"180 King St Digby, NS B0V 1A0",44.62627,-65.760712,1390000.0,3.0,2.0,0,18770.0,Single Family,,2021.0
"8 Mackay Ln Tiverton, NS B0V 1G0",0.0,0.0,134000.0,4.0,1.0,0,7318.0,Single Family,,
"Highway 217 Freeport, NS B0V 1G0",0.0,0.0,90000.0,,,0,745307.0,Land,,
"469 Tom Wallace Rd Morganville, NS B0V 1A0",0.0,0.0,249000.0,2.0,1.0,0,87120.0,Single Family,"Camp,Cottage",
"2987 Highway 217 Tiverton, NS B0V 1G0",44.395828,-66.214111,163000.0,4.0,2.0,0,47916.0,Single Family,2 Level,1979.0
"Lot 3 Broad Cove Road Culloden, NS B0V 1A0",0.0,0.0,139000.0,,,0,1089000.0,Land,,
"Robicheau Road Waterford, NS B0V 1A0",0.0,0.0,499000.0,,,0,16583727.0,Land,,
"65 Water St Digby, NS B0V 1A0",44.624615,-65.756927,334000.0,3.0,3.0,0,4199.0,Single Family,2 Level,1914.0
"Lot 1 Old Post Road Lake Midway, NS B0V 1A0",0.0,0.0,55000.0,,,0,444748.0,Land,,
"1037 Culloden Rd Digby, NS B0V 1A0",44.657387,-65.810425,235000.0,3.0,1.0,0,90605.0,Single Family,Bungalow,1979.0
"3144 Highway 217 Tiverton, NS B0V 1G0",0.0,0.0,199000.0,3.0,1.0,0,9683.0,Single Family,,1914.0
"208 King St Digby, NS B0V 1A0",44.62785,-65.761635,324900.0,,,0,19053.0,Multifamily,,
"8873 Highway 101 Digby, NS B0V 1A0",44.561764,-65.84922,315000.0,3.0,2.0,0,101059.0,Single Family,,1850.0
"Lot 21 Culloden Road Roxville, NS B0V 1A0",0.0,0.0,119000.0,,,0,699138.0,Land,,
"17 Water St Digby, NS B0V 1A0",44.622868,-65.756386,339900.0,4.0,2.0,0,5998.0,Single Family,Contemporary,
"8960 Highway 101 Brighton, NS B0V 1A0",44.75964,-65.347664,299900.0,4.0,2.0,0,4741894.0,Single Family,2 Level,
"769 Culloden Rd Mount Pleasant, NS B0V 1A0",44.653226,-65.796215,1400000.0,,,0,1613027.0,Land,,
"24 Annavista Hts Digby, NS B0V 1A0",44.649552,-65.758777,999998.0,5.0,5.0,0,30065.0,Single Family,3 Level,1985.0
"161 Queen St Digby, NS B0V 1A0",44.62495,-65.758934,599900.0,4.0,2.0,0,14854.0,Single Family,3 Level,
"1 Acadia Valley Rd Acaciaville, NS B0V 1B0",0.0,0.0,250000.0,,,0,2874960.0,Land,,
"Jordantown Cross Road Jordantown, NS B0V 1A0",0.0,0.0,200000.0,,,0,2395800.0,Land,,
"77 Queen St Digby, NS B0V 1A0",44.618268,-65.756998,549900.0,,,0,27878.0,Multifamily,,
"86 St George St Digby, NS B0V 1A0",44.613323,-65.760849,255000.0,3.0,1.0,0,7501.0,Single Family,Bungalow,
"223 Whale Cove Rd Whale Cove, NS B0V 1E0",44.433094,-66.173149,199000.0,4.0,2.0,0,48352.0,Single Family,,
"381 Marshalltown Rd Marshalltown, NS B0V 1A0",44.580589,-65.805913,49000.0,,,0,392040.0,Land,,
"Lot 1 Lighthouse Road Westport, NS B0V 1H0",0.0,0.0,53000.0,,,0,104544.0,Land,,
"Lot Lighthouse Road Bay View, NS B0V 1A0",0.0,0.0,99000.0,,,0,1089000.0,Land,,
"161 Culloden Wharf Branch #3 Br # 3 Digby, NS B0V 1A0",44.664959,-65.834007,275000.0,1.0,,0,79279.0,Single Family,"Camp,Cottage",
"63 Second Avenue #a Digby, NS B0V 1A0",44.616879,-65.757271,699000.0,,,0,25043.0,Multifamily,,2007.0
"389 Water St Westport, NS B0V 1H0",44.267807,-66.347847,425000.0,3.0,2.0,0,5597.0,Single Family,,2008.0
"8865 8869 Highway 101 Brighton, NS B0V 1A0",0.0,0.0,399800.0,3.0,1.0,0,155074.0,Single Family,,1986.0
"8710 Highway 101 Unit 101 #101 Brighton, NS B0V 1A0",44.606365,-65.824287,234900.0,2.0,1.0,0,,Single Family,Bungalow,1974.0
"Lower Cross Road Rossway, NS B0V 1A0",44.606365,-65.824287,149000.0,,,0,4515430.0,Land,,
"1760 Ridge Rd Digby, NS B0V 1A0",44.526878,-65.800156,390000.0,4.0,2.0,0,126228.0,Single Family,,1920.0
"9102 Highway 101 Brighton, NS B0V 1A0",44.569786,-65.840462,449000.0,3.0,2.0,0,8186231.0,Single Family,,
"190 Lighthouse Rd Digby, NS B0V 1A0",44.638805,-65.768471,359000.0,4.0,3.0,0,435600.0,Single Family,,1976.0
"44 Queen St Digby, NS B0V 1A0",44.615532,-65.75518,264000.0,4.0,2.0,0,7427.0,Single Family,,1973.0
"93 Across The Meadow Rd East Ferry, NS B0V 1E0",0.0,0.0,424999.0,3.0,2.0,0,44867.0,Single Family,Bungalow,1964.0
"Lot Church Hill Road Sandy Cove, NS B0V 1A0",44.485077,-66.095139,25000.0,,,0,69696.0,Land,,
"8408 Highway 1 Brighton, NS B0V 1A0",0.0,0.0,259900.0,,,0,3628984.0,Land,,
"Lot Lighthouse Road Bay View, NS B0V 1A0",0.0,0.0,79500.0,,,0,853776.0,Land,,
"303 Highway Unit 239 #239 Conway, NS B0V 1A0",44.606365,-65.824287,1689500.0,,,0,1384337.0,Other,,
"239 Highway 303 Conway, NS B0V 1A0",44.606365,-65.824287,1689500.0,,,0,1350360.0,Land,,
"Lot 2 South View Drive FREEPORT, NS B0V 1B0",0.0,0.0,65000.0,,,0,90605.0,Land,,
"56 St Marys St Digby, NS B0V 1A0",44.615669,-65.759369,350000.0,,,0,10764.0,Multifamily,,
"11925 Highway 217 Seabrook, NS B0V 1A0",0.0,0.0,238000.0,2.0,1.0,0,43560.0,Single Family,,
"Lot Lighthouse Road Bay View, NS B0V 1A0",0.0,0.0,85000.0,,,0,318424.0,Land,,
"7571 Highway 217 Lake Midway, NS B0V 1A0",0.0,0.0,339000.0,3.0,2.0,0,154202.0,Single Family,,1936.0
"109 2 Street #18 Digby, NS B0V 1A0",0.0,0.0,369000.0,2.0,2.0,0,11687.0,Single Family,2 Level,
"27 Eastern Head Little River, NS B0V 1C0",44.441536,-66.142197,129900.0,3.0,1.0,0,21405.0,Single Family,,1909.0
"Lot 3 Jordantown Cross Road Conway, NS B0V 1A0",0.0,0.0,28000.0,,,0,102209.0,Land,,
"Lot 2 Jordantown Cross Road Conway, NS B0V 1A0",0.0,0.0,28000.0,,,0,102802.0,Land,,
"22 Overcove Rd Freeport, NS B0V 1B0",44.278999,-66.321075,139000.0,2.0,1.0,0,81457.0,Single Family,,
"972 Highway 217 Freeport, NS B0V 1G0",44.395828,-66.214111,180000.0,2.0,1.0,0,1742400.0,Single Family,Bungalow,1988.0
"153 Across The Meadow Rd East Ferry, NS B0V 1E0",44.384365,-66.200081,209500.0,4.0,2.0,0,11047.0,Single Family,,
"No 217 Highway Waterford, NS B0V 1A0",0.0,0.0,115000.0,,,0,3702600.0,Land,,
"137 Victoria St Digby, NS B0V 1A0",44.621586,-65.767019,1500000.0,,,0,243309.0,Other,,2023.0
"1 Queen St Digby, NS B0V 1A0",44.61208,-65.75455,110000.0,,,0,7549.0,Land,,
"Lot Acacia Valley Road Bear River, NS B0V 1A0",0.0,0.0,59900.0,,,0,2047320.0,Land,,
"42 Warwick St Digby, NS B0V 1A0",44.617813,-65.758676,144900.0,,,0,3781.0,Other,,
"348 Trout Cove Rd Digby, NS B0V 1A0",44.550735,-66.031097,1195000.0,4.0,3.0,0,530626.0,Single Family,,1870.0
"28 First Ave Digby, NS B0V 1A0",44.614635,-65.753852,44000.0,,,0,10001.0,Land,,
"152 Queen St Digby, NS B0V 1A0",44.624241,-65.758156,749900.0,8.0,6.0,0,8904.0,Single Family,4 Level,1910.0
"63 Water St Digby, NS B0V 1A0",44.624541,-65.756938,185000.0,,,0,1507.0,Other,,
"Lot 1 & 2 Black River Road Louisdale, NS B0V 1V0",0.0,0.0,99000.0,,,0,738390.0,Land,,
"Lots Beechwood Lane Conway, NS B0V 1A0",0.0,0.0,405000.0,,,0,445183.0,Land,,
"398 Oak Park Rd Barrington, NS B0W 1E0",43.577271,-65.609062,385000.0,,,0,474368.0,Other,,
"220 Stoney Island Rd Clark's Harbour, NS B0W 1P0",43.507122,-65.597702,235000.0,2.0,1.0,0,38655.0,Single Family,Mini,1997.0
"1771 Port Latour Rd N 2 Rd Barrington, NS B0W 1E0",43.534817,-65.453156,299000.0,3.0,2.0,0,489649.0,Single Family,Mini,2013.0
"12 Robert St Clark's Harbour, NS B0W 1P0",43.448139,-65.637291,99999.0,2.0,2.0,0,6268.0,Single Family,,1950.0
"36 Lent Rd Digby, NS B0W 3T0",44.435265,-65.992073,259500.0,6.0,1.0,0,49223.0,Single Family,,
"25 Jims Boulder Rd North Range, NS B0W 1H0",44.508712,-65.80384,265000.0,1.0,1.0,0,43560.0,Single Family,Camp,2020.0
"127 Chemin Old Oak Rd Glenwood, NS B0W 1W0",43.780746,-65.865105,669000.0,3.0,3.0,0,142006.0,Single Family,,
"4 Christies Plains Rd Barrington, NS B0W 1E0",0.0,0.0,129000.0,2.0,1.0,0,55112.0,Single Family,,2007.0
"Lot High Head Roberts Island, NS B0W 1W0",0.0,0.0,69000.0,,,0,370260.0,Land,,
"140 Henriette Bridge Rd Concession, NS B0W 1M0",0.0,0.0,125000.0,,,0,419483.0,Land,,
"1663 Highway 3 East Pubnico, NS B0W 2A0",0.0,0.0,499999.0,3.0,2.0,0,290110.0,Single Family,,1874.0
"2743 Highway 1 Grosses Coques, NS B0W 1M0",44.371078,-66.080818,380000.0,4.0,3.0,0,179903.0,Single Family,Bungalow,1990.0
"Lot Pid APT 80059223 Port Latour Road Port La Tour, NS B0W 1E0",0.0,0.0,24900.0,,,0,64033.0,Land,,
"637 Highway 335 WEST PUBNICO, NS B0W 3S0",0.0,0.0,59900.0,,,0,45782.0,Land,,
"Lot High Head Roberts Island, NS B0W 1W0",0.0,0.0,79000.0,,,0,867715.0,Land,,
"53 Jovite Rd Saulnierville Station, NS B0W 2Z0",44.250215,-66.112208,599000.0,3.0,2.0,0,57064.0,Single Family,Contemporary,1988.0
"938 Weymouth Falls Rd Digby, NS B0W 3T0",0.0,0.0,199000.0,2.0,2.0,0,2744280.0,Single Family,,
"1560 Blanche Rd Blanche, NS B0W 1T0",0.0,0.0,595000.0,3.0,1.0,0,687377.0,Single Family,,1903.0
"2961 Highway 334 Lower Wedgeport, NS B0W 2B0",0.0,0.0,680000.0,3.0,3.0,0,328878.0,Single Family,Cape Cod,2003.0
"161 Highway 308 Morris Island, NS B0W 3M0",43.74218,-65.888527,155000.0,4.0,2.0,0,159430.0,Single Family,,1961.0
"Timberland Trail South Range, NS B0W 1H0",0.0,0.0,175000.0,1.0,1.0,0,31999.0,Single Family,,
"6659 Highway 3 Lower Woods Harbour, NS B0W 2E0",43.543037,-65.801506,192000.0,3.0,1.0,0,27430.0,Single Family,,1945.0
"176 Henriette Bridge Rd Concession, NS B0W 1M0",0.0,0.0,110000.0,,,0,392040.0,Land,,
"6528 Highway 1 St. Alphonse, NS B0W 2J0",0.0,0.0,170000.0,4.0,1.0,0,35458.0,Single Family,,
"Lot High Head Roberts Island, NS B0W 1W0",0.0,0.0,79000.0,,,0,653400.0,Land,,
"2523 Highway 1 Grosses Coques, NS B0W 1M0",0.0,0.0,265000.0,2.0,1.0,0,32304.0,Single Family,Bungalow,1964.0
"4479 Highway 1 Weymouth, NS B0W 3T0",44.405661,-65.998329,195000.0,,,0,269636.0,Other,,1973.0
"1059 Riverside Rd New Edinburgh, NS B0W 3T0",44.434284,-66.012611,284800.0,2.0,1.0,0,69260.0,Single Family,,1951.0
"3611 Highway 1 St. Bernard, NS B0W 3T0",44.40033,-66.04734,170000.0,,,0,143748.0,Land,,
"27 Manford St Clark's Harbour, NS B0W 1P0",43.446918,-65.644882,109000.0,3.0,1.0,0,13499.0,Single Family,,
"Lot Dominique Road ARCADIA, NS B0W 1B0",0.0,0.0,19500.0,,,0,19998.0,Land,,
"Highway 334 Plymouth, NS B0W 1B0",0.0,0.0,25000.0,,,0,730937.0,Land,,
"86 Salmon River Rd Salmon River, NS B0W 2Y0",44.052933,-66.156235,285000.0,3.0,2.0,0,101059.0,Single Family,Bungalow,1966.0
"5877 Highway 3 Hwy Shag Harbour, NS B0W 3B0",0.0,0.0,75000.0,2.0,1.0,0,12916.0,Single Family,,
"670 Baccaro Rd West Baccaro, NS B0W 1C0",0.0,0.0,75000.0,,,0,238273.0,Land,,
"3585 Highway 3 Barrington Passage, NS B0W 1G0",43.538136,-65.599533,299000.0,3.0,2.0,0,48352.0,Single Family,Bungalow,1998.0
"75 Wentworth Dr Corberrie, NS B0W 3T0",44.67762,-63.661613,599900.0,4.0,2.0,0,126760.0,Single Family,,2019.0
"6536 Highway 340 Weymouth, NS B0W 3T0",0.0,0.0,569000.0,5.0,4.0,0,1611720.0,Single Family,,1992.0
"777 Hilltown Rd Hilltown, NS B0W 3T0",0.0,0.0,145000.0,1.0,1.0,0,151454.0,Single Family,,1974.0
"74 School St Clark's Harbour, NS B0W 1P0",43.450134,-65.638077,229000.0,4.0,1.0,0,52708.0,Single Family,Bungalow,1968.0
"335 Highway WEST PUBNICO, NS B0W 3S0",0.0,0.0,95000.0,,,0,126324.0,Land,,
"Lot 6 Weymouth, NS B0W 3T0",0.0,0.0,1700000.0,,,0,78748.0,Other,,2007.0
"92 Sunshine Dr Concession, NS B0W 1M0",0.0,0.0,100000.0,,,0,304920.0,Land,,
"56 Sunshine Dr Concession, NS B0W 1M0",0.0,0.0,100000.0,,,0,322344.0,Land,,
"70 Sunshine Dr Concession, NS B0W 1M0",0.0,0.0,110000.0,,,0,509652.0,Land,,
"Lot 6 Weymouth, NS B0W 3T0",0.0,0.0,1700000.0,,,0,78748.0,Multifamily,,2007.0
"Acerage Pid80020266+82576299 Highway 3 SHAG HARBOUR, NS B0W 3B0",0.0,0.0,79000.0,,,0,5924160.0,Land,,
"340 Highway #2957 Corberrie, NS B0W 3T0",0.0,0.0,29900.0,,,0,87120.0,Land,,
"Swains Road Port Clyde, NS B0W 1E0",0.0,0.0,13000.0,,,0,100188.0,Land,,
"1 Highway Grosses Coques, NS B0W 1M0",0.0,0.0,39000.0,,,0,1045440.0,Land,,
"70 Seal Point Rd Upper Port La Tour, NS B0W 1E0",43.509159,-65.469124,159900.0,,,0,108900.0,Multifamily,,
"Lot 9 Centreville Southside Road Centreville, NS B0W 2S0",0.0,0.0,22000.0,,,0,36338.0,Land,,
"353 New Edinburgh Rd New Edinburgh, NS B0W 3A0",0.0,0.0,90000.0,1.0,,0,130680.0,Single Family,Other,2023.0
"5365 Highway 3 Lower Shag Harbour, NS B0W 3B0",43.520191,-65.684044,289000.0,2.0,1.0,0,60113.0,Single Family,Bungalow,1956.0
"Lots Oak Park Oak Park, NS B0W 1E0",0.0,0.0,79999.0,,,0,4094640.0,Land,,
"177 Happy Valley Rd Lower Clyde River, NS B0W 1R0",0.0,0.0,169000.0,2.0,1.0,0,37592.0,Single Family,"Camp,Cottage",1978.0
"6 Ridge Rd #24 North Range, NS B0W 1H0",44.471169,-65.862167,119500.0,,,0,1176120.0,Land,,
"3143 Highway 3 Barrington Passage, NS B0W 1G0",0.0,0.0,219000.0,4.0,2.0,0,11840.0,Single Family,2 Level,1904.0
"Lot Highway 101 Gilberts Cove, NS B0W 2R0",0.0,0.0,39900.0,,,0,73616.0,Land,,
"1439 Second Division Rd Meteghan River, NS B0W 2L0",0.0,0.0,185000.0,2.0,1.0,0,35998.0,Single Family,Bungalow,1979.0
"Lot New Edinburgh Road New Edinburgh, NS B0W 3T0",0.0,0.0,57500.0,,,0,361548.0,Land,,
"144 Chemin Tittle Rd Surettes Island, NS B0W 3M0",0.0,0.0,269000.0,3.0,1.0,0,130680.0,Single Family,Bungalow,1978.0
"241 Maxwellton Rd Meteghan Centre, NS B0W 2K0",44.200775,-66.139343,287000.0,2.0,1.0,0,95122.0,Single Family,Bungalow,1960.0
"2857 Evangeline Trl Grosses Coques, NS B0W 1M0",0.0,0.0,268700.0,4.0,1.0,0,76666.0,Single Family,,
"6724 Highway 101 Gilberts Cove, NS B0W 2R0",0.0,0.0,279900.0,3.0,1.0,0,34848.0,Single Family,Bungalow,1958.0
"3736 Highway 3 BARRINGTON PASSAGE, NS B0W 2G0",0.0,0.0,250000.0,,,0,196020.0,Land,,
"2825 Highway 3 Brass Hill, NS B0W 1E0",43.556389,-65.597847,349900.0,3.0,2.0,0,11456.0,Single Family,,
"Islands 1 + 6 Highway 340 Corberrie, NS B0W 3T0",44.122156,-65.925323,130000.0,,,0,980536.0,Land,,
"2541 Main St Clark's Harbour, NS B0W 1P0",43.448288,-65.644058,260000.0,3.0,1.0,0,14275.0,Single Family,Bungalow,1972.0
"595 Baccaro Rd West Baccaro, NS B0W 1E0",0.0,0.0,298000.0,4.0,1.0,0,202554.0,Single Family,,
"83 Cottage Rd Yarmouth, NS B0W 1L0",44.058662,-65.917152,274900.0,1.0,1.0,0,43055.0,Single Family,"Cottage,Camp",1977.0
"8720 Highway 1 Meteghan Centre, NS B0W 2L0",44.204109,-66.141197,220000.0,2.0,1.0,0,106722.0,Single Family,,
"99 Sunrise Dr Concession, NS B0W 1M0",0.0,0.0,120000.0,,,0,688248.0,Land,,
"1195 Highway 335 Middle West Pubnico, NS B0W 2M0",43.655884,-65.808662,299000.0,4.0,2.0,0,65340.0,Single Family,Bungalow,1964.0
"Lot Small Gains Road Yarmouth, NS B0W 1B0",0.0,0.0,59900.0,,,0,1873080.0,Land,,
"Lot Vn-1 Highway 103 Port Clyde, NS B0W 2S0",0.0,0.0,100000.0,,,0,4138200.0,Land,,
"1617 Highway 308 Surettes Island, NS B0W 3M0",43.768806,-65.943352,349000.0,3.0,2.0,0,69696.0,Single Family,2 Level,1978.0
"Lot Felix Road Mayflower, NS B0W 2Y0",0.0,0.0,15000.0,,,0,87120.0,Land,,
"5178 Highway 1 Weymouth North, NS B0W 3T0",0.0,0.0,164500.0,3.0,1.0,0,43560.0,Single Family,Bungalow,1983.0
"2 408 Harrington Rd #-b Mayflower, NS B0W 2Y0",44.10789,-66.05995,49900.0,,,0,49658.0,Land,,
"408 Harrington Rd #3c Mayflower, NS B0W 2Y0",44.10789,-66.05995,49900.0,,,0,57499.0,Land,,
"408 Harrington Rd #4 Mayflower, NS B0W 2Y0",44.10789,-66.05995,49900.0,,,0,74052.0,Land,,
"40 Andersons Ln Clark's Harbour, NS B0W 1P0",43.466797,-65.63266,374900.0,3.0,1.0,0,11199.0,Single Family,Bungalow,1961.0
"1 Highway Unit 3451 #3451 Belliveaus Cove, NS B0W 3T0",44.882027,-65.159203,245000.0,3.0,2.0,0,106125.0,Single Family,,
"Lot Highway 1 Grosses Coques, NS B0W 1M0",0.0,0.0,195000.0,,,0,331927.0,Land,,
"Lot Oak Park Rd Oak Park, NS B0W 1E0",0.0,0.0,99000.0,,,0,6669037.0,Land,,
"Lot Doucetteville Road Sissiboo Falls, NS B0W 3T0",0.0,0.0,89000.0,,,0,179903.0,Land,,
"Lot Lake Doucette Road Lake Doucette, NS B0W 2Y0",0.0,0.0,79000.0,,,0,890366.0,Land,,
"4400 Second Division Rd Concession, NS B0W 1M0",0.0,0.0,1260000.0,2.0,2.0,0,400752.0,Single Family,Bungalow,2010.0
"710 Baccaro Rd East Baccaro, NS B0W 1E0",43.455029,-65.474106,280000.0,2.0,1.0,0,135907.0,Single Family,,1824.0
"Lot 0 Tittle Road Surettes Island, NS B0W 3M0",0.0,0.0,55000.0,,,0,226512.0,Land,,
"14 Pine Ln Meteghan, NS B0W 2J0",44.1824,-66.153885,279000.0,3.0,2.0,0,81366.0,Single Family,,1986.0
"1480 Highway 330 Newellton, NS B0W 1P0",43.47353,-65.617732,429900.0,3.0,2.0,0,60113.0,Single Family,Mini,2017.0
"334 Highway Plymouth, NS B0W 1B0",43.76815,-66.021576,15000.0,,,0,17224.0,Land,,
"Grr2 Raynardton Road Raynardton, NS B0W 3M0",43.896236,-65.968079,799900.0,,,0,2003760.0,Land,,
"1 Atlantic St Clark's Harbour, NS B0W 1P0",43.446308,-65.630951,369000.0,3.0,1.0,0,4304.0,Single Family,,
"341 Bonnefant Rd Grosses Coques, NS B0W 1M0",44.336479,-66.09274,99500.0,,,0,126324.0,Land,,
"334 Highway Unit 2402 #2402 Wedgeport, NS B0W 3P0",43.777279,-65.965508,279900.0,3.0,2.0,0,100001.0,Single Family,Bungalow,1985.0
"1 Fort Point Rd Ashmore, NS B0W 3T0",44.438221,-65.994408,119000.0,,,0,100807.0,Land,,
"45 Swains Rd Port Clyde, NS B0W 1E0",43.562996,-65.462463,13000.0,,,0,103333.0,Land,,
"42 Highway 3 Barrington Passage, NS B0W 2P0",0.0,0.0,349900.0,,,0,65340.0,Land,,
"3597 Second Division Rd Concession, NS B0W 1M0",44.289833,-66.070618,299999.0,4.0,2.0,0,46143.0,Single Family,,
"1253 Hilltown Rd Hilltown, NS B0W 3T0",0.0,0.0,99000.0,,,0,2395800.0,Farm,,
"2 Highway 3 LOWER EAST PUBNICO, NS B0W 2A0",0.0,0.0,29000.0,,,0,113256.0,Land,,
"Riverside Road New Edinburgh, NS B0W 3T0",0.0,0.0,69900.0,,,0,347609.0,Land,,
"28 Forbes Rd Argyle, NS B0W 1W0",43.821565,-65.859805,28000.0,,,0,196020.0,Land,,
"109 Maillett Rd Meteghan River, NS B0W 2L0",44.216652,-66.124336,399000.0,3.0,1.0,0,118483.0,Single Family,Bungalow,1996.0
"1654 Highway 330 Clark's Harbour, NS B0W 1P0",43.466389,-65.621834,265000.0,3.0,2.0,0,157635.0,Single Family,,1890.0
"Lot Hectanooga Road Mayflower, NS B0W 2Y0",44.092319,-66.033943,35000.0,,,0,653400.0,Land,,
"Lots Boudreau Branch Road Church Point, NS B0W 1M0",0.0,0.0,75000.0,,,0,694782.0,Land,,
"2963 Highway 3 Brass Hill, NS B0W 1E0",43.620655,-65.57814,425000.0,3.0,2.0,0,44514.0,Single Family,,1999.0
